date,Indexed Sales,Public Sector Holidays,Weekday,School,University,Tiktok View,Tiktok Follower Gain,Tiktok Phone click,Instagram View,Instagram Followers,Facebook View,Facebook Follow,Ramazan,catagory,Influncer Post,Event ,Public Sector Salary,Private Sector Salary,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Tiktok View_Lag1,Tiktok View_Lag2,Tiktok View_Lag3,Tiktok Phone click_Lag1,Tiktok Phone click_Lag2,Tiktok Phone click_Lag3,Instagram View_Lag1,Instagram View_Lag2,Instagram View_Lag3,Facebook View_Lag1,Facebook View_Lag2,Facebook View_Lag3,Tiktok View_5Day_Window,Tiktok Phone click_5Day_Window,Instagram View_5Day_Window,Facebook View_5Day_Window,Total_Combined_Income,is_salary_day,day_name
2025-07-24,0.98,0,1,0,0,106073.0,65.0,2.0,87206,192.0,43573,30,0,5,0,,0,0,,,,,,,,,,,,,,,87130.0,108857.0,98389.0,12.0,4.0,3.0,73843.0,49882.0,57455.0,52915.0,59739.0,65498.0,505934.0,27.0,329104.0,208509.0,0.98,0,Thursday
2025-07-25,0.966666667,0,0,0,0,98338.0,60.0,7.0,62622,175.0,27870,24,0,5,0,,1,0,,,,,,,,,,,,,,,106073.0,87130.0,108857.0,2.0,12.0,4.0,87206.0,73843.0,49882.0,43573.0,52915.0,59739.0,457701.0,30.0,345569.0,176305.0,0.966666667,1,Friday
2025-07-26,1.266666667,0,0,0,0,105536.0,63.0,2.0,55551,192.0,24412,18,0,5,0,,0,0,,,,,,,,,,,,,,,98338.0,106073.0,87130.0,7.0,2.0,12.0,62622.0,87206.0,73843.0,27870.0,43573.0,52915.0,428538.0,22.0,321486.0,149928.0,1.266666667,0,Saturday
2025-07-27,1.109333333,0,1,0,0,60624.0,33.0,7.0,66347,174.0,27535,23,0,5,0,,0,0,,,,,,,,,,,,,,,105536.0,98338.0,106073.0,2.0,7.0,2.0,55551.0,62622.0,87206.0,24412.0,27870.0,43573.0,371481.0,26.0,281839.0,132174.0,1.109333333,0,Sunday
2025-07-28,1.133333333,0,1,0,0,57967.0,54.0,4.0,49760,132.0,26538,24,0,5,0,,0,0,,,,,,,,,,,,,,,60624.0,105536.0,98338.0,7.0,2.0,7.0,66347.0,55551.0,62622.0,27535.0,24412.0,27870.0,374924.0,28.0,260922.0,128875.0,1.133333333,0,Monday
2025-07-29,1.25,0,1,0,0,49016.0,10.0,6.0,47559,159.0,25819,27,0,5,0,,0,0,,,,,,,,,,,,,,,57967.0,60624.0,105536.0,4.0,7.0,2.0,49760.0,66347.0,55551.0,26538.0,27535.0,24412.0,338808.0,29.0,255462.0,140535.0,1.25,0,Tuesday
2025-07-30,0.865333333,0,1,0,0,101781.0,72.0,9.0,41705,118.0,24571,23,0,5,0,,0,0,,,,,,,,,,,,,,,49016.0,57967.0,60624.0,6.0,4.0,7.0,47559.0,49760.0,66347.0,25819.0,26538.0,27535.0,314432.0,27.0,278701.0,222994.0,0.865333333,0,Wednesday
2025-07-31,1.213333333,0,1,0,0,69420.0,48.0,3.0,50091,102.0,36072,33,0,5,0,,0,0,,,,,,,,,,,,,,,101781.0,49016.0,57967.0,9.0,6.0,4.0,41705.0,47559.0,49760.0,24571.0,25819.0,26538.0,293653.0,29.0,299964.0,293968.0,1.213333333,0,Thursday
2025-08-01,1.353333333,0,0,0,0,36248.0,22.0,5.0,89586,161.0,109994,46,0,5,0,,0,1,,,,,,,,,,,,,,,69420.0,101781.0,49016.0,3.0,9.0,6.0,50091.0,41705.0,47559.0,36072.0,24571.0,25819.0,287881.0,25.0,316999.0,346420.0,1.353333333,0,Friday
2025-08-02,1.242666667,0,0,0,0,37188.0,12.0,6.0,71023,143.0,97512,38,0,5,0,,0,0,,,,,,,,,,,,,,,36248.0,69420.0,101781.0,5.0,3.0,9.0,89586.0,50091.0,41705.0,109994.0,36072.0,24571.0,218026.0,18.0,313747.0,345508.0,1.242666667,0,Saturday
2025-08-03,1.374666667,0,1,0,0,43244.0,18.0,2.0,64594,147.0,78271,40,0,5,0,,0,0,,,,,,,,,,,,,,,37188.0,36248.0,69420.0,6.0,5.0,3.0,71023.0,89586.0,50091.0,97512.0,109994.0,36072.0,179699.0,16.0,300202.0,330811.0,1.374666667,0,Sunday
2025-08-04,1.12,0,1,0,0,31926.0,14.0,2.0,38453,114.0,23659,36,0,5,0,,0,0,,,,,,,,,,,,,,,43244.0,37188.0,36248.0,2.0,6.0,5.0,64594.0,71023.0,89586.0,78271.0,97512.0,109994.0,169748.0,13.0,236319.0,226543.0,1.12,0,Monday
2025-08-05,1.04,0,1,0,0,31093.0,23.0,1.0,36546,88.0,21375,40,0,5,0,,0,0,,,,,,,,,,,,,,,31926.0,43244.0,37188.0,2.0,2.0,6.0,38453.0,64594.0,71023.0,23659.0,78271.0,97512.0,291861.0,10.0,200340.0,135220.0,1.04,0,Tuesday
2025-08-06,1.019333333,0,1,0,0,26297.0,6.0,2.0,25703,99.0,5726,7,0,5,0,,0,0,,,,,,,,,,,,,,,31093.0,31926.0,43244.0,1.0,2.0,2.0,36546.0,38453.0,64594.0,21375.0,23659.0,78271.0,456514.0,12.0,193985.0,102148.0,1.019333333,0,Wednesday
2025-08-07,0.977333333,0,1,0,0,159301.0,117.0,3.0,35044,86.0,6189,8,0,5,0,,0,0,,,,,,,,,,,,,,,26297.0,31093.0,31926.0,2.0,1.0,2.0,25703.0,36546.0,38453.0,5726.0,21375.0,23659.0,649094.0,14.0,213405.0,121954.0,0.977333333,0,Thursday
2025-08-08,1.146666667,0,0,0,0,207897.0,130.0,4.0,58239,89.0,45199,21,0,5,0,,0,0,,,,,,,,,,,,,,,159301.0,26297.0,31093.0,3.0,2.0,1.0,35044.0,25703.0,36546.0,6189.0,5726.0,21375.0,797502.0,16.0,284715.0,212537.0,1.146666667,0,Friday
2025-08-09,1.053333333,0,0,0,0,224506.0,155.0,4.0,57873,87.0,43465,14,0,5,0,,0,0,,,,,,,,,,,,,,,207897.0,159301.0,26297.0,4.0,3.0,2.0,58239.0,35044.0,25703.0,45199.0,6189.0,5726.0,935313.0,15.0,284417.0,214651.0,1.053333333,0,Saturday
2025-08-10,1.045333333,0,1,0,0,179501.0,133.0,3.0,107856,105.0,111958,9,0,5,0,,0,0,,,,,,,,,,,,,,,224506.0,207897.0,159301.0,4.0,4.0,3.0,57873.0,58239.0,35044.0,43465.0,45199.0,6189.0,877525.0,13.0,274676.0,211615.0,1.045333333,0,Sunday
2025-08-11,0.944,0,1,0,0,164108.0,104.0,1.0,25405,89.0,7840,6,0,5,0,,0,0,,,,,,,,,,,,,,,179501.0,224506.0,207897.0,3.0,4.0,4.0,107856.0,57873.0,58239.0,111958.0,43465.0,45199.0,731807.0,12.0,252719.0,170585.0,0.944,0,Monday
2025-08-12,1.066666667,0,1,0,0,101513.0,67.0,1.0,25303,86.0,3153,4,0,5,0,,0,0,,,,,,,,,,,,,,,164108.0,179501.0,224506.0,1.0,3.0,4.0,25405.0,107856.0,57873.0,7840.0,111958.0,43465.0,548006.0,9.0,233620.0,132162.0,1.066666667,0,Tuesday
2025-08-13,1.25,0,1,0,0,62179.0,38.0,3.0,36282,86.0,4169,4,0,5,0,,0,0,,,,,,,,,,,,,,,101513.0,164108.0,179501.0,1.0,1.0,3.0,25303.0,25405.0,107856.0,3153.0,7840.0,111958.0,418035.0,8.0,178500.0,26433.0,1.25,0,Wednesday
2025-08-14,0.98,0,1,0,0,40705.0,13.0,1.0,38774,82.0,5042,7,0,5,0,,0,0,,,,,,,,,,,,,,,62179.0,101513.0,164108.0,3.0,1.0,1.0,36282.0,25303.0,25405.0,4169.0,3153.0,7840.0,318647.0,17.0,195005.0,23881.0,0.98,0,Thursday
2025-08-15,1.136666667,0,0,0,0,49530.0,24.0,2.0,52736,98.0,6229,8,0,5,0,,0,0,,,,,,,,,,,,,,,40705.0,62179.0,101513.0,1.0,3.0,1.0,38774.0,36282.0,25303.0,5042.0,4169.0,3153.0,300427.0,19.0,219325.0,27303.0,1.136666667,0,Friday
2025-08-16,1.188,0,0,0,0,64720.0,44.0,10.0,41910,120.0,5288,4,0,5,0,,0,0,,,,,,,,,,,,,,,49530.0,40705.0,62179.0,2.0,1.0,3.0,52736.0,38774.0,36282.0,6229.0,5042.0,4169.0,384082.0,18.0,246006.0,28138.0,1.188,0,Saturday
2025-08-17,1.106666667,0,1,0,0,83293.0,62.0,3.0,49623,294.0,6575,5,0,5,1,,0,0,,,,,,,,,,,,,,,64720.0,49530.0,40705.0,10.0,2.0,1.0,41910.0,52736.0,38774.0,5288.0,6229.0,5042.0,448433.0,21.0,281257.0,28993.0,1.106666667,0,Sunday
2025-08-18,0.946666667,0,1,0,0,145834.0,121.0,2.0,62963,231.0,5004,11,0,5,0,,0,0,,,,,,,,,,,,,,,83293.0,64720.0,49530.0,3.0,10.0,2.0,49623.0,41910.0,52736.0,6575.0,5288.0,6229.0,492095.0,22.0,404002.0,29016.0,0.946666667,0,Monday
2025-08-19,1.022666667,0,1,0,0,105056.0,20.0,4.0,74025,140.0,5897,8,0,5,0,,0,0,,,,,,,,,,,,,,,145834.0,83293.0,64720.0,2.0,3.0,10.0,62963.0,49623.0,41910.0,5004.0,6575.0,5288.0,470828.0,12.0,452233.0,30220.0,1.022666667,0,Tuesday
2025-08-20,1.073333333,0,1,0,0,93192.0,23.0,3.0,175481,411.0,6252,16,0,5,0,,0,0,,,,,,,,,,,,,,,105056.0,145834.0,83293.0,4.0,2.0,3.0,74025.0,62963.0,49623.0,5897.0,5004.0,6575.0,600837.0,16.0,489436.0,37151.0,1.073333333,0,Wednesday
2025-08-21,1.006666667,0,1,0,0,43453.0,9.0,0.0,90141,171.0,6492,15,0,5,0,,0,0,,,,,,,,,,,,,,,93192.0,105056.0,145834.0,3.0,4.0,2.0,175481.0,74025.0,62963.0,6252.0,5897.0,5004.0,1047968.0,16.0,509132.0,44500.0,1.006666667,0,Thursday
2025-08-22,1.262666667,0,0,0,0,213302.0,99.0,7.0,86826,139.0,13506,22,0,5,0,,0,0,,,,,,,,,,,,,,,43453.0,93192.0,105056.0,0.0,3.0,4.0,90141.0,175481.0,74025.0,6492.0,6252.0,5897.0,1195318.0,12.0,503701.0,52005.0,1.262666667,0,Friday
2025-08-23,1.014666667,0,0,0,0,592965.0,265.0,2.0,82659,153.0,12353,22,0,5,0,,0,0,,,,,,,,,,,,,,,213302.0,43453.0,93192.0,7.0,0.0,3.0,86826.0,90141.0,175481.0,13506.0,6492.0,6252.0,1327968.0,13.0,375495.0,56153.0,1.014666667,0,Saturday
2025-08-24,1.026666667,0,1,0,0,252406.0,88.0,0.0,68594,112.0,13402,25,0,5,0,,0,0,,,,,,,,,,,,,,,592965.0,213302.0,43453.0,2.0,7.0,0.0,82659.0,86826.0,90141.0,12353.0,13506.0,6492.0,1452416.0,19.0,328519.0,56437.0,1.026666667,0,Sunday
2025-08-25,0.993333333,0,1,0,0,225842.0,81.0,4.0,47275,119.0,10400,24,0,5,0,,0,0,,,,,,,,,,,,,,,252406.0,592965.0,213302.0,0.0,2.0,7.0,68594.0,82659.0,86826.0,13402.0,12353.0,13506.0,1362260.0,15.0,293255.0,51489.0,0.993333333,0,Monday
2025-08-27,0.92,0,1,0,0,167901.0,112.0,6.0,43165,99.0,6776,12,0,4,0,,0,0,,,,,,,,,,,,,,,225842.0,252406.0,592965.0,4.0,0.0,2.0,47275.0,68594.0,82659.0,10400.0,13402.0,12353.0,912714.0,18.0,266434.0,61596.0,0.92,0,Wednesday
2025-08-28,1.058666667,0,1,0,0,123146.0,55.0,3.0,51562,98.0,8558,16,0,4,0,,0,0,,,,,,,,,,,,,,,167901.0,225842.0,252406.0,6.0,4.0,0.0,43165.0,47275.0,68594.0,6776.0,10400.0,13402.0,793413.0,23.0,247274.0,66135.0,1.058666667,0,Thursday
2025-08-29,1.158666667,0,0,0,0,143419.0,56.0,5.0,55838,96.0,22460,51,0,4,0,,0,0,,,,,,,,,,,,,,,123146.0,167901.0,225842.0,3.0,6.0,4.0,51562.0,43165.0,47275.0,8558.0,6776.0,10400.0,680573.0,21.0,249802.0,92916.0,1.158666667,0,Friday
2025-08-30,1.057333333,0,0,0,0,133105.0,52.0,5.0,49434,119.0,17941,40,0,4,0,,0,0,,,,,,,,,,,,,,,143419.0,123146.0,167901.0,5.0,3.0,6.0,55838.0,51562.0,43165.0,22460.0,8558.0,6776.0,693128.0,19.0,244778.0,111837.0,1.057333333,0,Saturday
2025-08-31,1.08,0,1,0,0,113002.0,32.0,2.0,49803,104.0,37181,85,0,4,0,,0,0,,,,,,,,,,,,,,,133105.0,143419.0,123146.0,5.0,5.0,3.0,49434.0,55838.0,51562.0,17941.0,22460.0,8558.0,699938.0,16.0,225685.0,127545.0,1.08,0,Sunday
2025-09-01,1.042666667,0,1,0,0,180456.0,110.0,4.0,38141,106.0,25697,65,0,4,0,,0,1,,,,,,,,,,,,,,,113002.0,133105.0,143419.0,2.0,5.0,5.0,49803.0,49434.0,55838.0,37181.0,17941.0,22460.0,688676.0,13.0,292116.0,265592.0,1.042666667,0,Monday
2025-09-02,0.906666667,0,1,0,0,129956.0,73.0,0.0,32469,79.0,24266,48,0,4,0,,1,0,,,,,,,,,,,,,,,180456.0,113002.0,133105.0,4.0,2.0,5.0,38141.0,49803.0,49434.0,25697.0,37181.0,17941.0,696532.0,12.0,348790.0,414004.0,0.906666667,1,Tuesday
2025-09-03,1.164,0,1,0,0,132157.0,79.0,2.0,122269,84.0,160507,53,0,4,0,,1,0,,,,,,,,,,,,,,,129956.0,180456.0,113002.0,0.0,4.0,2.0,32469.0,38141.0,49803.0,24266.0,25697.0,37181.0,656172.0,18.0,401499.0,534667.0,1.164,1,Wednesday
2025-09-04,0.996666667,1,1,0,0,140961.0,71.0,4.0,106108,82.0,166353,35,0,4,0,,1,0,,,,,,,,,,,,,,,132157.0,129956.0,180456.0,2.0,0.0,4.0,122269.0,32469.0,38141.0,160507.0,24266.0,25697.0,533143.0,17.0,466214.0,666295.0,0.996666667,1,Thursday
2025-09-05,1.46,0,0,0,0,72642.0,42.0,8.0,102512,66.0,157844,23,0,4,0,,0,0,,,,,,,,,,,,,,,140961.0,132157.0,129956.0,4.0,2.0,0.0,106108.0,122269.0,32469.0,166353.0,160507.0,24266.0,477221.0,19.0,542186.0,795330.0,1.46,0,Friday
2025-09-06,0.893333333,0,0,0,0,57427.0,14.0,3.0,102856,61.0,157325,26,0,4,0,,0,0,,,,,,,,,,,,,,,72642.0,140961.0,132157.0,8.0,4.0,2.0,102512.0,106108.0,122269.0,157844.0,166353.0,160507.0,401913.0,19.0,498055.0,724708.0,0.893333333,0,Saturday
2025-09-07,1.162666667,0,1,0,0,74034.0,19.0,2.0,108441,63.0,153301,15,0,4,0,,0,0,,,,,,,,,,,,,,,57427.0,72642.0,140961.0,3.0,8.0,4.0,102856.0,102512.0,106108.0,157325.0,157844.0,166353.0,312300.0,16.0,424209.0,567925.0,1.162666667,0,Sunday
2025-09-08,0.904,0,1,0,0,56849.0,13.0,2.0,78138,73.0,89885,13,0,4,0,,0,0,,,,,,,,,,,,,,,74034.0,57427.0,72642.0,2.0,3.0,8.0,108441.0,102856.0,102512.0,153301.0,157325.0,157844.0,273218.0,8.0,350292.0,413324.0,0.904,0,Monday
2025-09-09,1.016333333,0,1,0,0,51348.0,12.0,1.0,32262,51.0,9570,12,0,4,0,,0,0,,,,,,,,,,,,,,,56849.0,74034.0,57427.0,2.0,2.0,3.0,78138.0,108441.0,102856.0,89885.0,153301.0,157325.0,248032.0,7.0,280187.0,262125.0,1.016333333,0,Tuesday
2025-09-10,1.122666667,0,1,0,0,33560.0,-5.0,0.0,28595,54.0,3243,4,0,4,0,,0,0,,,,,,,,,,,,,,,51348.0,56849.0,74034.0,1.0,2.0,2.0,32262.0,78138.0,108441.0,9570.0,89885.0,153301.0,201297.0,5.0,201032.0,114956.0,1.122666667,0,Wednesday
2025-09-11,1.088,0,1,0,0,32241.0,3.0,2.0,32751,39.0,6126,12,0,4,0,,0,0,,,,,,,,,,,,,,,33560.0,51348.0,56849.0,0.0,1.0,2.0,28595.0,32262.0,78138.0,3243.0,9570.0,89885.0,241488.0,7.0,154034.0,31351.0,1.088,0,Thursday
2025-09-12,0.874666667,0,0,0,0,27299.0,3.0,0.0,29286,51.0,6132,7,0,4,0,,0,0,,,,,,,,,,,,,,,32241.0,33560.0,51348.0,2.0,0.0,1.0,32751.0,28595.0,32262.0,6126.0,3243.0,9570.0,614211.0,7.0,150707.0,28680.0,0.874666667,0,Friday
2025-09-13,1.011089333,0,0,0,0,97040.0,43.0,4.0,31140,56.0,6280,6,0,4,0,,0,0,,,,,,,,,,,,,,,27299.0,32241.0,33560.0,0.0,2.0,0.0,29286.0,32751.0,28595.0,6132.0,6126.0,3243.0,894355.0,7.0,162443.0,30915.0,1.011089333,0,Saturday
2025-09-14,0.784,0,1,0,0,424071.0,183.0,1.0,28935,74.0,6899,2,0,4,0,,0,0,,,,,,,,,,,,,,,97040.0,27299.0,32241.0,4.0,0.0,2.0,31140.0,29286.0,32751.0,6280.0,6132.0,6126.0,1131529.0,7.0,163393.0,30943.0,0.784,0,Sunday
2025-09-15,0.966666667,0,1,0,0,313704.0,82.0,0.0,40331,70.0,5478,6,0,4,0,,0,0,,,,,,,,,,,,,,,424071.0,97040.0,27299.0,1.0,4.0,0.0,28935.0,31140.0,29286.0,6899.0,6280.0,6132.0,1258320.0,8.0,177707.0,33019.0,0.966666667,0,Monday
2025-09-16,1.053333333,0,1,0,0,269415.0,111.0,2.0,33701,59.0,6154,6,0,4,0,,0,0,,,,,,,,,,,,,,,313704.0,424071.0,97040.0,0.0,1.0,4.0,40331.0,28935.0,31140.0,5478.0,6899.0,6280.0,1201166.0,5.0,191360.0,30099.0,1.053333333,0,Tuesday
2025-09-17,0.990666667,0,1,0,0,154090.0,39.0,1.0,43600,52.0,8208,2,0,4,0,,0,0,,,,,,,,,,,,,,,269415.0,313704.0,424071.0,2.0,0.0,1.0,33701.0,40331.0,28935.0,6154.0,5478.0,6899.0,816482.0,9.0,191434.0,26798.0,0.990666667,0,Wednesday
2025-09-18,0.946666667,0,1,0,0,39886.0,-14.0,1.0,44793,60.0,3360,5,0,4,0,,0,0,,,,,,,,,,,,,,,154090.0,269415.0,313704.0,1.0,2.0,0.0,43600.0,33701.0,40331.0,8208.0,6154.0,5478.0,525559.0,11.0,169723.0,24400.0,0.946666667,0,Thursday
2025-09-19,0.624,0,0,0,0,39387.0,-10.0,5.0,29009,48.0,3598,4,0,4,0,,0,0,,,,,,,,,,,,,,,39886.0,154090.0,269415.0,1.0,1.0,2.0,44793.0,43600.0,33701.0,3360.0,8208.0,6154.0,281933.0,12.0,154328.0,20537.0,0.624,0,Friday
2025-09-20,0.948,0,0,0,0,22781.0,-3.0,2.0,18620,50.0,3080,7,0,4,0,,0,0,,,,,,,,,,,,,,,39387.0,39886.0,154090.0,5.0,1.0,1.0,29009.0,44793.0,43600.0,3598.0,3360.0,8208.0,145485.0,13.0,136981.0,14602.0,0.948,0,Saturday
2025-09-21,0.966666667,0,1,1,0,25789.0,-3.0,3.0,18306,37.0,2291,7,0,4,0,,0,0,,,,,,,,,,,,,,,22781.0,39387.0,39886.0,2.0,5.0,1.0,18620.0,29009.0,44793.0,3080.0,3598.0,3360.0,129655.0,16.0,115246.0,15911.0,0.966666667,0,Sunday
2025-09-22,0.8,0,1,1,0,17642.0,-8.0,2.0,26253,57.0,2273,3,0,4,1,,0,0,,,,,,,,,,,,,,,25789.0,22781.0,39387.0,3.0,2.0,5.0,18306.0,18620.0,29009.0,2291.0,3080.0,3598.0,120573.0,11.0,104623.0,34679.0,0.8,0,Monday
2025-09-23,1.226666667,0,1,1,0,24056.0,6.0,4.0,23058,40.0,4669,6,0,4,0,,0,0,,,,,,,,,,,,,,,17642.0,25789.0,22781.0,2.0,3.0,2.0,26253.0,18306.0,18620.0,2273.0,2291.0,3080.0,118988.0,9.0,107901.0,66998.0,1.226666667,0,Tuesday
2025-09-24,0.933333333,0,1,1,0,30305.0,-4.0,0.0,18386,35.0,22366,32,0,4,0,,0,0,,,,,,,,,,,,,,,24056.0,17642.0,25789.0,4.0,2.0,3.0,23058.0,26253.0,18306.0,4669.0,2273.0,2291.0,117556.0,6.0,105295.0,133883.0,0.933333333,0,Wednesday
2025-09-25,0.9,0,1,1,0,21196.0,-3.0,0.0,21898,24.0,35399,41,0,4,0,,0,0,,,,,,,,,,,,,,,30305.0,24056.0,17642.0,0.0,4.0,2.0,18386.0,23058.0,26253.0,22366.0,4669.0,2273.0,125381.0,7.0,91022.0,151140.0,0.9,0,Thursday
2025-09-26,1.156,0,0,1,0,24357.0,3.0,0.0,15700,35.0,69176,79,0,4,0,,0,0,,,,,,,,,,,,,,,21196.0,30305.0,24056.0,0.0,0.0,4.0,21898.0,18386.0,23058.0,35399.0,22366.0,4669.0,124026.0,3.0,78110.0,171728.0,1.156,0,Friday
2025-09-27,0.853333333,0,0,1,0,25467.0,-6.0,3.0,11980,32.0,19530,26,0,4,0,,0,0,,,,,,,,,,,,,,,24357.0,21196.0,30305.0,0.0,0.0,0.0,15700.0,21898.0,18386.0,69176.0,35399.0,22366.0,121659.0,3.0,77568.0,168282.0,0.853333333,0,Saturday
2025-09-28,0.8,0,1,1,0,22701.0,-8.0,0.0,10146,17.0,25257,36,0,4,0,,0,0,,,,,,,,,,,,,,,25467.0,24357.0,21196.0,3.0,0.0,0.0,11980.0,15700.0,21898.0,19530.0,69176.0,35399.0,128365.0,6.0,71787.0,141232.0,0.8,0,Sunday
2025-09-29,0.666666667,0,1,1,0,27938.0,-9.0,0.0,17844,28.0,18920,23,0,4,0,,0,0,,,,,,,,,,,,,,,22701.0,25467.0,24357.0,0.0,3.0,0.0,10146.0,11980.0,15700.0,25257.0,19530.0,69176.0,123114.0,9.0,77616.0,84269.0,0.666666667,0,Monday
2025-09-30,0.666666667,0,1,1,0,27902.0,4.0,3.0,16117,22.0,8349,15,0,4,0,,0,0,,,,,,,,,,,,,,,27938.0,22701.0,25467.0,0.0,0.0,3.0,17844.0,10146.0,11980.0,18920.0,25257.0,19530.0,127790.0,6.0,90347.0,77582.0,0.666666667,0,Tuesday
2025-10-01,0.9,0,1,1,0,19106.0,-8.0,3.0,21529,46.0,12213,9,0,4,0,,0,1,,,,,,,,,,,,,,,27902.0,27938.0,22701.0,3.0,0.0,0.0,16117.0,17844.0,10146.0,8349.0,18920.0,25257.0,190388.0,8.0,314627.0,81329.0,0.9,0,Wednesday
2025-10-02,0.966666667,0,1,1,0,30143.0,11.0,0.0,24711,51.0,12843,12,0,4,0,,1,0,,,,,,,,,,,,,,,19106.0,27902.0,27938.0,3.0,3.0,0.0,21529.0,16117.0,17844.0,12213.0,8349.0,18920.0,392451.0,13.0,584308.0,248313.0,0.966666667,1,Thursday
2025-10-03,1.066666667,0,0,1,0,85299.0,20.0,2.0,234426,193.0,29004,43,0,4,0,,1,0,,,,,,,,,,,,,,,30143.0,19106.0,27902.0,0.0,3.0,3.0,24711.0,21529.0,16117.0,12843.0,12213.0,8349.0,606288.0,11.0,655416.0,295508.0,1.066666667,1,Friday
2025-10-04,0.793333333,0,0,1,0,230001.0,97.0,5.0,287525,307.0,185904,153,0,4,0,,1,0,,,,,,,,,,,,,,,85299.0,30143.0,19106.0,2.0,0.0,3.0,234426.0,24711.0,21529.0,29004.0,12843.0,12213.0,823501.0,11.0,689022.0,310060.0,0.793333333,1,Saturday
2025-10-05,0.9,0,1,1,1,241739.0,122.0,1.0,87225,132.0,55544,56,0,4,0,,0,0,,,,,,,,,,,,,,,230001.0,85299.0,30143.0,5.0,2.0,0.0,287525.0,234426.0,24711.0,185904.0,29004.0,12843.0,1018377.0,12.0,702964.0,335726.0,0.9,0,Sunday
2025-10-06,0.942666667,0,1,1,1,236319.0,100.0,3.0,55135,61.0,26765,22,0,4,0,,0,0,,,,,,,,,,,,,,,241739.0,230001.0,85299.0,1.0,5.0,2.0,87225.0,287525.0,234426.0,55544.0,185904.0,29004.0,1110016.0,12.0,502468.0,402694.0,0.942666667,0,Monday
2025-10-07,0.896666667,0,1,1,1,225019.0,69.0,1.0,38653,48.0,38509,52,0,4,0,,0,0,,,,,,,,,,,,,,,236319.0,241739.0,230001.0,3.0,1.0,5.0,55135.0,87225.0,287525.0,26765.0,55544.0,185904.0,995476.0,9.0,246130.0,306342.0,0.896666667,0,Tuesday
2025-10-08,1.058666667,0,1,1,1,176938.0,73.0,2.0,33930,39.0,95972,92,0,4,0,,0,0,,,,,,,,,,,,,,,225019.0,236319.0,241739.0,1.0,3.0,1.0,38653.0,55135.0,87225.0,38509.0,26765.0,55544.0,865367.0,15.0,190658.0,306467.0,1.058666667,0,Wednesday
2025-10-09,1.236,0,1,1,1,115461.0,45.0,2.0,31187,70.0,89552,93,0,4,1,,0,0,,,,,,,,,,,,,,,176938.0,225019.0,236319.0,2.0,1.0,3.0,33930.0,38653.0,55135.0,95972.0,38509.0,26765.0,726666.0,14.0,161892.0,309053.0,1.236,0,Thursday
2025-10-10,1.333333333,0,0,1,1,111630.0,19.0,7.0,31753,68.0,55669,54,0,4,0,,0,0,,,,,,,,,,,,,,,115461.0,176938.0,225019.0,2.0,2.0,1.0,31187.0,33930.0,38653.0,89552.0,95972.0,38509.0,551489.0,15.0,150618.0,288341.0,1.333333333,0,Friday
2025-10-11,0.973333333,0,0,1,1,97618.0,20.0,2.0,26369,68.0,29351,33,0,4,0,,0,0,,,,,,,,,,,,,,,111630.0,115461.0,176938.0,7.0,2.0,2.0,31753.0,31187.0,33930.0,55669.0,89552.0,95972.0,397838.0,16.0,139990.0,207130.0,0.973333333,0,Saturday
2025-10-12,0.953333333,0,1,1,1,49842.0,14.0,2.0,27379,64.0,17797,22,0,4,0,,0,0,,,,,,,,,,,,,,,97618.0,111630.0,115461.0,2.0,7.0,2.0,26369.0,31753.0,31187.0,29351.0,55669.0,89552.0,313407.0,19.0,133798.0,129133.0,0.953333333,0,Sunday
2025-10-13,0.88,0,1,1,1,23287.0,-2.0,3.0,23302,29.0,14761,13,0,4,0,,0,0,,,,,,,,,,,,,,,49842.0,97618.0,111630.0,2.0,2.0,7.0,27379.0,26369.0,31753.0,17797.0,29351.0,55669.0,260217.0,15.0,127160.0,87666.0,0.88,0,Monday
2025-10-14,0.866666667,0,1,1,1,31030.0,14.0,5.0,24995,46.0,11555,10,0,4,0,,0,0,,,,,,,,,,,,,,,23287.0,49842.0,97618.0,3.0,2.0,2.0,23302.0,27379.0,26369.0,14761.0,17797.0,29351.0,247682.0,15.0,119293.0,79678.0,0.866666667,0,Tuesday
2025-10-15,0.890666667,0,1,1,1,58440.0,9.0,3.0,25115,44.0,14202,28,0,4,0,,0,0,,,,,,,,,,,,,,,31030.0,23287.0,49842.0,5.0,3.0,2.0,24995.0,23302.0,27379.0,11555.0,14761.0,17797.0,263017.0,13.0,114055.0,89131.0,0.890666667,0,Wednesday
2025-10-16,0.901333333,0,1,1,1,85083.0,15.0,2.0,18502,40.0,21363,26,0,4,0,,0,0,,,,,,,,,,,,,,,58440.0,31030.0,23287.0,3.0,5.0,3.0,25115.0,24995.0,23302.0,14202.0,11555.0,14761.0,291606.0,10.0,122155.0,95798.0,0.901333333,0,Thursday
2025-10-17,1.337333333,0,0,1,1,65177.0,2.0,0.0,22141,35.0,27250,44,0,4,0,,0,0,,,,,,,,,,,,,,,85083.0,58440.0,31030.0,2.0,3.0,5.0,18502.0,25115.0,24995.0,21363.0,14202.0,11555.0,377018.0,15.0,138868.0,94880.0,1.337333333,0,Friday
